corpus_size;modelo;tamanho_contexto;categoria;qtde_total;qtde_analisada;qtde_fora_dicionario;qtde_fora_ranking;mse;rmsd
12000000;cbow;16;TOTAL;19544;14835;3370;1339;0.006742;0.082111
12000000;skip-gram;16;capital-common-countries;506;506;0;0;0.000346;0.018598
12000000;skip-gram;16;capital-world;4524;2687;1811;26;0.001996;0.044679
12000000;skip-gram;16;currency;866;284;490;92;0.015781;0.125624
12000000;skip-gram;16;city-in-state;2467;2150;213;104;0.003778;0.061462
12000000;skip-gram;16;family;506;406;86;14;0.007796;0.088295
12000000;skip-gram;16;gram1-adjective-to-adverb;992;746;0;246;0.010792;0.103882
12000000;skip-gram;16;gram2-opposite;812;372;162;278;0.011141;0.105549
12000000;skip-gram;16;gram3-comparative;1332;1231;0;101;0.004683;0.068433
12000000;skip-gram;16;gram4-superlative;1122;676;310;136;0.011637;0.107874
12000000;skip-gram;16;gram5-present-participle;1056;926;0;130;0.008056;0.089756
12000000;skip-gram;16;gram6-nationality-adjective;1599;1498;78;23;0.001872;0.043268
12000000;skip-gram;16;gram7-past-tense;1560;1361;78;121;0.006247;0.079035
12000000;skip-gram;16;gram8-plural;1332;1156;142;34;0.004018;0.063386
12000000;skip-gram;16;gram9-plural-verbs;870;773;0;97;0.008192;0.090509
12000000;skip-gram;16;TOTAL;19544;14772;3370;1402;0.005204;0.072140
12000000;cbow;18;capital-common-countries;506;506;0;0;0.001224;0.034984
12000000;cbow;18;capital-world;4524;2711;1811;2;0.003849;0.062043
12000000;cbow;18;currency;866;267;490;109;0.021483;0.146572
12000000;cbow;18;city-in-state;2467;2072;213;182;0.006547;0.080916
12000000;cbow;18;family;506;379;86;41;0.003975;0.063047
12000000;cbow;18;gram1-adjective-to-adverb;992;676;0;316;0.013205;0.114913
12000000;cbow;18;gram2-opposite;812;410;162;240;0.014414;0.120058
12000000;cbow;18;gram3-comparative;1332;1314;0;18;0.004856;0.069687
12000000;cbow;18;gram4-superlative;1122;707;310;105;0.011796;0.108610
12000000;cbow;18;gram5-present-participle;1056;991;0;65;0.006689;0.081787
12000000;cbow;18;gram6-nationality-adjective;1599;1493;78;28;0.003537;0.059471
12000000;cbow;18;gram7-past-tense;1560;1369;78;113;0.009327;0.096574
12000000;cbow;18;gram8-plural;1332;1174;142;16;0.005527;0.074344
12000000;cbow;18;gram9-plural-verbs;870;787;0;83;0.009130;0.095549
12000000;cbow;18;TOTAL;19544;14856;3370;1318;0.006716;0.081951
12000000;skip-gram;18;capital-common-countries;506;506;0;0;0.000376;0.019398
12000000;skip-gram;18;capital-world;4524;2698;1811;15;0.002196;0.046865
12000000;skip-gram;18;currency;866;265;490;111;0.015238;0.123441
12000000;skip-gram;18;city-in-state;2467;2138;213;116;0.004044;0.063590
12000000;skip-gram;18;family;506;402;86;18;0.008116;0.090087
12000000;skip-gram;18;gram1-adjective-to-adverb;992;751;0;241;0.010334;0.101656
12000000;skip-gram;18;gram2-opposite;812;361;162;289;0.012809;0.113177
12000000;skip-gram;18;gram3-comparative;1332;1217;0;115;0.004960;0.070425
12000000;skip-gram;18;gram4-superlative;1122;679;310;133;0.012555;0.112047
12000000;skip-gram;18;gram5-present-participle;1056;953;0;103;0.008953;0.094619
12000000;skip-gram;18;gram6-nationality-adjective;1599;1510;78;11;0.002764;0.052573
12000000;skip-gram;18;gram7-past-tense;1560;1321;78;161;0.007149;0.084551
12000000;skip-gram;18;gram8-plural;1332;1168;142;22;0.004434;0.066591
12000000;skip-gram;18;gram9-plural-verbs;870;756;0;114;0.009061;0.095189
12000000;skip-gram;18;TOTAL;19544;14725;3370;1449;0.005649;0.075162
12000000;cbow;20;capital-common-countries;506;506;0;0;0.000728;0.026979
12000000;cbow;20;capital-world;4524;2696;1811;17;0.003506;0.059212
12000000;cbow;20;currency;866;264;490;112;0.019698;0.140351
12000000;cbow;20;city-in-state;2467;2059;213;195;0.007185;0.084766
12000000;cbow;20;family;506;379;86;41;0.003718;0.060973
12000000;cbow;20;gram1-adjective-to-adverb;992;668;0;324;0.012670;0.112562
12000000;cbow;20;gram2-opposite;812;429;162;221;0.013298;0.115316
12000000;cbow;20;gram3-comparative;1332;1309;0;23;0.004296;0.065546
12000000;cbow;20;gram4-superlative;1122;742;310;70;0.012222;0.110551
12000000;cbow;20;gram5-present-participle;1056;966;0;90;0.007344;0.085696
12000000;cbow;20;gram6-nationality-adjective;1599;1498;78;23;0.002971;0.054509
12000000;cbow;20;gram7-past-tense;1560;1367;78;115;0.008570;0.092576
12000000;cbow;20;gram8-plural;1332;1171;142;19;0.005937;0.077054
12000000;cbow;20;gram9-plural-verbs;870;755;0;115;0.009846;0.099227
12000000;cbow;20;TOTAL;19544;14809;3370;1365;0.006600;0.081237
12000000;skip-gram;20;capital-common-countries;506;506;0;0;0.000648;0.025461
12000000;skip-gram;20;capital-world;4524;2711;1811;2;0.002016;0.044898
12000000;skip-gram;20;currency;866;281;490;95;0.015874;0.125992
12000000;skip-gram;20;city-in-state;2467;2170;213;84;0.003544;0.059532
12000000;skip-gram;20;family;506;395;86;25;0.009595;0.097956
12000000;skip-gram;20;gram1-adjective-to-adverb;992;748;0;244;0.011139;0.105540
12000000;skip-gram;20;gram2-opposite;812;376;162;274;0.013286;0.115266
12000000;skip-gram;20;gram3-comparative;1332;1215;0;117;0.005277;0.072642
12000000;skip-gram;20;gram4-superlative;1122;681;310;131;0.012537;0.111969
12000000;skip-gram;20;gram5-present-participle;1056;949;0;107;0.007035;0.083877
12000000;skip-gram;20;gram6-nationality-adjective;1599;1485;78;36;0.001320;0.036330
12000000;skip-gram;20;gram7-past-tense;1560;1337;78;145;0.006542;0.080882
12000000;skip-gram;20;gram8-plural;1332;1173;142;17;0.003856;0.062098
12000000;skip-gram;20;gram9-plural-verbs;870;754;0;116;0.009557;0.097760
12000000;skip-gram;20;TOTAL;19544;14781;3370;1393;0.005353;0.073164
13650000;cbow;2;capital-common-countries;506;506;0;0;0.002683;0.051802
13650000;cbow;2;capital-world;4524;2559;1748;217;0.008560;0.092522
13650000;cbow;2;currency;866;293;408;165;0.011843;0.108824
13650000;cbow;2;city-in-state;2467;1844;213;410;0.012096;0.109984
13650000;cbow;2;family;506;392;86;28;0.003310;0.057528
13650000;cbow;2;gram1-adjective-to-adverb;992;674;0;318;0.013854;0.117703
13650000;cbow;2;gram2-opposite;812;446;162;204;0.012973;0.113900
13650000;cbow;2;gram3-comparative;1332;1331;0;1;0.001852;0.043035
13650000;cbow;2;gram4-superlative;1122;802;252;68;0.008352;0.091390
13650000;cbow;2;gram5-present-participle;1056;921;0;135;0.006043;0.077738
13650000;cbow;2;gram6-nationality-adjective;1599;1473;78;48;0.003917;0.062588
13650000;cbow;2;gram7-past-tense;1560;1377;78;105;0.006706;0.081891
13650000;cbow;2;gram8-plural;1332;1160;72;100;0.004994;0.070669
13650000;cbow;2;gram9-plural-verbs;870;769;0;101;0.008219;0.090657
13650000;cbow;2;TOTAL;19544;14547;3097;1900;0.007377;0.085887
13650000;skip-gram;2;capital-common-countries;506;502;0;4;0.001578;0.039730
13650000;skip-gram;2;capital-world;4524;2475;1748;301;0.005922;0.076952
13650000;skip-gram;2;currency;866;308;408;150;0.008577;0.092610
13650000;skip-gram;2;city-in-state;2467;1887;213;367;0.006001;0.077468
13650000;skip-gram;2;family;506;397;86;23;0.002004;0.044771
13650000;skip-gram;2;gram1-adjective-to-adverb;992;586;0;406;0.008139;0.090216
13650000;skip-gram;2;gram2-opposite;812;438;162;212;0.008629;0.092890
13650000;skip-gram;2;gram3-comparative;1332;1324;0;8;0.001687;0.041067
13650000;skip-gram;2;gram4-superlative;1122;780;252;90;0.005269;0.072585
13650000;skip-gram;2;gram5-present-participle;1056;864;0;192;0.004996;0.070685
13650000;skip-gram;2;gram6-nationality-adjective;1599;1484;78;37;0.002312;0.048082
13650000;skip-gram;2;gram7-past-tense;1560;1306;78;176;0.004876;0.069829
13650000;skip-gram;2;gram8-plural;1332;1193;72;67;0.003210;0.056653
13650000;skip-gram;2;gram9-plural-verbs;870;724;0;146;0.004214;0.064912
13650000;skip-gram;2;TOTAL;19544;14268;3097;2179;0.004633;0.068063
13650000;cbow;4;capital-common-countries;506;506;0;0;0.001570;0.039628
13650000;cbow;4;capital-world;4524;2707;1748;69;0.005701;0.075507
13650000;cbow;4;currency;866;332;408;126;0.012443;0.111550
13650000;cbow;4;city-in-state;2467;2043;213;211;0.008804;0.093828
13650000;cbow;4;family;506;400;86;20;0.002160;0.046471
13650000;cbow;4;gram1-adjective-to-adverb;992;693;0;299;0.013368;0.115620
13650000;cbow;4;gram2-opposite;812;460;162;190;0.015736;0.125442
13650000;cbow;4;gram3-comparative;1332;1330;0;2;0.002249;0.047420
13650000;cbow;4;gram4-superlative;1122;832;252;38;0.007998;0.089434
13650000;cbow;4;gram5-present-participle;1056;965;0;91;0.006233;0.078950
13650000;cbow;4;gram6-nationality-adjective;1599;1499;78;22;0.003623;0.060189
13650000;cbow;4;gram7-past-tense;1560;1426;78;56;0.007066;0.084061
